,Population,Region,Region2,WolfID,WolfID_2,unpublished.vs.published,Estimation_Method,Date_median,Date_lowerrange,Date_upperrange,Lat,Lat,Long,DOY,originalDOY,originalMatingDate,Annual_Mean_Temperature_bio1,Mean_Diurnal_Range_BIO2,Temperature_Annual_Range_BIO7,Mean_Temperature_of_Wettest_Quarter_BIO8,Mean_Temperature_of_Driest_Quarter_bio9,Mean_Temperature_of_Warmest_Quarter_BIO10,Mean_Temperature_of_Coldest_Quarter_bio11,Annual_Precipitation,Precipitation_Seasonality,day_change_rate_mating,originalMatingDate_5days_before,originalMatingDate_5days_after,daylength_5_days_before,daylength_5_days_after,mating_daylength_change,PC1,PC2,daylength_original_matingdate,mean_ndvi,sd_ndvi
,USA,NorthAmerica,NorthAmerica,Yellowstone-17,Geode_106F,unpublished,GPS or VHF,4/15/02,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-17,Geode_106F,unpublished,GPS or VHF,4/18/01,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-17,Geode_106F,unpublished,GPS or VHF,4/16/00,,,44.3805,44,-110.1644,167,107,42,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.24135971,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-18,Junction_1109F,unpublished,GPS or VHF,4/8/20,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-18,Junction_1109F,unpublished,GPS or VHF,4/18/19,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-19,Willow_1239F,unpublished,GPS or VHF,4/18/23,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-20,Delta_126F,unpublished,GPS or VHF,4/21/01,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-21,Junction_1276F,unpublished,GPS or VHF,4/26/23,,,44.3805,44,-110.1644,177,117,52,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.7197102,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-1,8Mile_1328F,unpublished,GPS or VHF,4/18/24,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-1,8Mile_1328F,unpublished,GPS or VHF,4/18/23,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-1,8Mile_1328F,unpublished,GPS or VHF,4/18/22,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-22,8Mile_1389F,unpublished,GPS or VHF,4/20/24,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-22,8Mile_1389F,unpublished,GPS or VHF,4/20/24,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-23,1410F,unpublished,GPS or VHF,4/26/24,,,44.3805,44,-110.1644,177,117,52,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.7197102,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-24,Mollies_1411F,unpublished,GPS or VHF,4/23/25,,,44.3805,44,-110.1644,175,115,50,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.62185615,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-25,Junction_1478F,unpublished,GPS or VHF,5/3/25,,,44.3805,44,-110.1644,186,126,61,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.16950165,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-26,Junction_1479F,unpublished,GPS or VHF,5/4/25,,,44.3805,44,-110.1644,187,127,62,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.22021561,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-27,Cougar_1480F,unpublished,GPS or VHF,4/20/24,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-28,Rescue_1490F,unpublished,GPS or VHF,4/20/25,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-28,Rescue_1490F,unpublished,GPS or VHF,4/18/24,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/29/07,,,44.3805,44,-110.1644,180,120,55,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.86809596,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/23/06,,,44.3805,44,-110.1644,175,115,50,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.62185615,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/8/05,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/13/04,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/12/03,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/15/02,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-29,Cougar_151F,unpublished,GPS or VHF,4/21/01,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-30,Swanlake_152F,unpublished,GPS or VHF,4/13/04,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-30,Swanlake_152F,unpublished,GPS or VHF,4/22/03,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-30,Swanlake_152F,unpublished,GPS or VHF,4/15/02,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-30,Swanlake_152F,unpublished,GPS or VHF,4/14/01,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-30,Swanlake_152F,unpublished,GPS or VHF,4/27/00,,,44.3805,44,-110.1644,179,119,54,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.81843643,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-31,Rose_155F,unpublished,GPS or VHF,4/19/00,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-32,Mollies_174F,unpublished,GPS or VHF,4/26/04,,,44.3805,44,-110.1644,177,117,52,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.7197102,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-32,Mollies_174F,unpublished,GPS or VHF,4/22/03,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-32,Mollies_174F,unpublished,GPS or VHF,4/8/02,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-32,Mollies_174F,unpublished,GPS or VHF,4/21/01,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-33,Leopold_209F,unpublished,GPS or VHF,4/13/07,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-33,Leopold_209F,unpublished,GPS or VHF,4/12/06,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-33,Leopold_209F,unpublished,GPS or VHF,4/8/05,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-33,Leopold_209F,unpublished,GPS or VHF,4/16/04,,,44.3805,44,-110.1644,167,107,42,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.24135971,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-34,Slough_217FB,unpublished,GPS or VHF,4/13/03,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-35,Leopold_220F,unpublished,GPS or VHF,4/22/03,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-36,251F,unpublished,GPS or VHF,4/6/03,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-37,255F,unpublished,GPS or VHF,4/12/04,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-38,Leopold_259F,unpublished,GPS or VHF,4/12/03,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-39,340F,unpublished,GPS or VHF,4/18/04,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-40,Hellrouri_353F,unpublished,GPS or VHF,4/19/06,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-41,Druid_376F,unpublished,GPS or VHF,4/21/04,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-42,Slough_380F,unpublished,GPS or VHF,4/8/06,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-43,Specimen_427F,unpublished,GPS or VHF,4/22/04,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-44,469F,unpublished,GPS or VHF,4/25/11,,,44.3805,44,-110.1644,176,116,51,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.67066781,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-44,469F,unpublished,GPS or VHF,4/8/09,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-44,469F,unpublished,GPS or VHF,4/6/08,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-44,469F,unpublished,GPS or VHF,4/6/08,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-45,Agate_472F,unpublished,GPS or VHF,4/3/10,,,44.3805,44,-110.1644,154,94,29,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.67789966,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-45,Agate_472F,unpublished,GPS or VHF,4/3/10,,,44.3805,44,-110.1644,154,94,29,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.67789966,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-45,Agate_472F,unpublished,GPS or VHF,4/11/08,,,44.3805,44,-110.1644,162,102,37,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.01498925,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-45,Agate_472F,unpublished,GPS or VHF,4/12/06,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-45,Agate_472F,unpublished,GPS or VHF,4/8/05,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-46,Cougar_478F,unpublished,GPS or VHF,5/2/14,,,44.3805,44,-110.1644,184,124,59,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.06844593,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-46,Cougar_478F,unpublished,GPS or VHF,4/29/11,,,44.3805,44,-110.1644,180,120,55,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.86809596,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-46,Cougar_478F,unpublished,GPS or VHF,5/1/10,,,44.3805,44,-110.1644,182,122,57,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.96795023,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-47,Mollies_486F,unpublished,GPS or VHF,4/15/11,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-47,Mollies_486F,unpublished,GPS or VHF,4/17/10,,,44.3805,44,-110.1644,168,108,43,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.28780824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-47,Mollies_486F,unpublished,GPS or VHF,4/24/08,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-47,Mollies_486F,unpublished,GPS or VHF,4/19/07,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-47,Mollies_486F,unpublished,GPS or VHF,5/1/06,,,44.3805,44,-110.1644,182,122,57,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.96795023,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-48,Agate_524F,unpublished,GPS or VHF,4/9/07,,,44.3805,44,-110.1644,160,100,35,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.927532824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-49,Cottonwood_527F,unpublished,GPS or VHF,4/14/09,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-49,Cottonwood_527F,unpublished,GPS or VHF,4/6/08,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-49,Cottonwood_527F,unpublished,GPS or VHF,4/6/08,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-50,Druid_105F,unpublished,GPS or VHF,4/10/06,,,44.3805,44,-110.1644,161,101,36,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.971020495,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_51,Oxbow_536F,unpublished,GPS or VHF,4/5/08,,,44.3805,44,-110.1644,156,96,31,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.758813532,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_51,Oxbow_536F,unpublished,GPS or VHF,4/9/07,,,44.3805,44,-110.1644,160,100,35,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.927532824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_51,Oxbow_536F,unpublished,GPS or VHF,4/2/06,,,44.3805,44,-110.1644,153,93,28,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.6383838,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_52,Gibbon_537F,unpublished,GPS or VHF,5/2/09,,,44.3805,44,-110.1644,184,124,59,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.06844593,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_52,Gibbon_537F,unpublished,GPS or VHF,4/14/08,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_52,Gibbon_537F,unpublished,GPS or VHF,4/24/07,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_52,Gibbon_537F,unpublished,GPS or VHF,4/30/06,,,44.3805,44,-110.1644,176,116,51,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.67066781,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_53,Hayden_540F,unpublished,GPS or VHF,5/4/07,,,44.3805,44,-110.1644,185,125,60,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.11890865,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_53,Hayden_540F,unpublished,GPS or VHF,5/7/06,,,44.3805,44,-110.1644,188,128,63,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,11.27104154,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_54,Druid_569F,unpublished,GPS or VHF,4/2/08,,,44.3805,44,-110.1644,153,93,28,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.6383838,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_54,Druid_569F,unpublished,GPS or VHF,4/13/07,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_55,Druid_571F,unpublished,GPS or VHF,4/14/08,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_56,Leopold_588F,unpublished,GPS or VHF,4/19/07,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone_57,Leopold_625F,unpublished,GPS or VHF,4/22/08,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
