Lat,Date,Day_length,yday,mating,mday_len
16,1/31/11,11.42561091,31,0,NA
35,1/31/11,10.43395807,31,0,NA
36,1/31/11,10.37051869,31,0,NA
29,1/31/11,10.78443273,31,0,NA
39,1/31/11,10.1695014,31,0,NA
38,1/31/11,10.23841316,31,0,NA
37,1/31/11,10.30537636,31,0,NA
30,1/31/11,10.72917018,31,0,NA
32,1/31/11,10.61511134,31,0,NA
18,2/1/11,11.3471689,32,0,NA
19,2/1/11,11.30145022,32,0,NA
43,2/1/11,9.910637523,32,0,NA
24,2/1/11,11.06390387,32,0,NA
21,2/1/11,11.20835047,32,0,NA
31,2/1/11,10.69738945,32,0,NA
60,2/1/11,7.912335892,32,0,NA
61,2/1/11,7.719879249,32,0,NA
62,2/1/11,7.511591988,32,0,NA
57,2/1/11,8.413263556,32,0,NA
56,2/1/11,8.559475774,32,0,NA
59,2/1/11,8.090983401,32,0,NA
55,2/1/11,8.69713705,32,0,NA
53,2/1/11,8.950151863,32,0,NA
64,2/1/11,7.037005243,32,0,NA
65,2/1/11,6.763701267,32,0,NA
68,2/1/11,5.731450855,32,0,NA
42,2/1/11,9.987395766,32,0,NA
48,2/1/11,9.481540077,32,0,NA
22,2/1/11,11.16088597,32,0,NA
23,2/1/11,11.11275277,32,0,NA
33,2/1/11,10.58286694,32,0,NA
34,2/1/11,10.5235942,32,0,NA
16,2/1/11,11.43713918,32,0,NA
35,2/1/11,10.46285989,32,0,NA
36,2/1/11,10.40056501,32,0,NA
29,2/1/11,10.80709161,32,0,NA
39,2/1/11,10.2032067,32,0,NA
38,2/1/11,10.27085837,32,0,NA
37,2/1/11,10.33660291,32,0,NA
30,2/1/11,10.752805,32,0,NA
32,2/1/11,10.64077011,32,0,NA
18,2/2/11,11.36046776,33,0,NA
19,2/2/11,11.31556089,33,0,NA
43,2/2/11,9.950412467,33,0,NA
24,2/2/11,11.08225825,33,0,NA
21,2/2/11,11.22411905,33,0,NA
31,2/2/11,10.72238843,33,1,10.72238843
60,2/2/11,7.994933749,33,0,NA
61,2/2/11,7.807213947,33,0,NA
62,2/2/11,7.604220781,33,0,NA
57,2/2/11,8.484145754,33,0,NA
56,2/2/11,8.627086513,33,0,NA
59,2/2/11,8.169306747,33,0,NA
55,2/2/11,8.761722258,33,0,NA
53,2/2/11,9.009304198,33,1,9.009304198
64,2/2/11,7.142437055,33,0,NA
65,2/2/11,6.877044075,33,0,NA
68,2/2/11,5.879364527,33,0,NA
42,2/2/11,10.02569244,33,0,NA
48,2/2/11,9.529755107,33,1,9.529755107
22,2/2/11,11.17750237,33,0,NA
23,2/2/11,11.13023077,33,0,NA
33,2/2/11,10.6099697,33,0,NA
34,2/2/11,10.55179149,33,0,NA
16,2/2/11,11.44884475,33,0,NA
35,2/2/11,10.49218285,33,0,NA
36,2/2/11,10.4310471,33,0,NA
29,2/2/11,10.83008824,33,0,NA
39,2/2/11,10.23739295,33,0,NA
38,2/2/11,10.30376925,33,0,NA
37,2/2/11,10.36828006,33,0,NA
30,2/2/11,10.77679097,33,0,NA
32,2/2/11,10.66680742,33,0,NA
18,2/3/11,11.37396072,34,0,NA
19,2/3/11,11.32987706,34,0,NA
43,2/3/11,9.99071072,34,0,NA
24,2/3/11,11.10087679,34,0,NA
21,2/3/11,11.24011623,34,0,NA
31,2/3/11,10.74773956,34,0,NA
60,2/3/11,8.078212728,34,0,NA
61,2/3/11,7.895203684,34,0,NA
62,2/3/11,7.69746275,34,0,NA
57,2/3/11,8.555731045,34,0,NA
56,2/3/11,8.6953965,34,0,NA
59,2/3/11,8.248326003,34,0,NA
55,2/3/11,8.826999582,34,0,NA
53,2/3/11,9.069127698,34,0,NA
64,2/3/11,7.248320907,34,0,NA
65,2/3/11,6.9906935,34,0,NA
68,2/3/11,6.026474705,34,0,NA
42,2/3/11,10.0644972,34,0,NA
48,2/3/11,9.578570512,34,0,NA
22,2/3/11,11.19435909,34,0,NA
23,2/3/11,11.14796095,34,0,NA
33,2/3/11,10.63745129,34,0,NA
34,2/3/11,10.5803812,34,0,NA
16,2/3/11,11.46072192,34,0,NA
35,2/3/11,10.52191203,34,0,NA
36,2/3/11,10.4619494,34,0,NA
29,2/3/11,10.85341108,34,0,NA
39,2/3/11,10.27204253,34,0,NA
38,2/3/11,10.3371289,34,0,NA
37,2/3/11,10.40039161,34,0,NA
30,2/3/11,10.80111604,34,0,NA
32,2/3/11,10.69321013,34,0,NA
18,2/4/11,11.38764135,35,0,NA
19,2/4/11,11.34439188,35,0,NA
43,2/4/11,10.03151188,35,0,NA
24,2/4/11,11.11975051,35,0,NA
21,2/4/11,11.25633435,35,0,NA
31,2/4/11,10.77343045,35,0,NA
60,2/4/11,8.162130391,35,0,NA
61,2/4/11,7.983804647,35,0,NA
62,2/4/11,7.791273132,35,0,NA
57,2/4/11,8.627981907,35,0,NA
56,2/4/11,8.764369852,35,0,NA
59,2/4/11,8.328000313,35,0,NA
55,2/4/11,8.892934721,35,0,NA
53,2/4/11,9.129591022,35,0,NA
64,2/4/11,7.354613236,35,0,NA
65,2/4/11,7.104610063,35,0,NA
68,2/4/11,6.172811356,35,0,NA
42,2/4/11,10.10379045,35,0,NA
48,2/4/11,9.627961127,35,1,9.627961127
22,2/4/11,11.21144805,35,0,NA
23,2/4/11,11.16593478,35,0,NA
33,2/4/11,10.66529818,35,0,NA
34,2/4/11,10.60934923,35,0,NA
16,2/4/11,11.47276505,35,0,NA
35,2/4/11,10.55203274,35,0,NA
36,2/4/11,10.49325659,35,0,NA
29,2/4/11,10.87704877,35,0,NA
39,2/4/11,10.30713811,35,0,NA
38,2/4/11,10.37092068,35,0,NA
37,2/4/11,10.43292159,35,0,NA
30,2/4/11,10.82576833,35,0,NA
32,2/4/11,10.71996528,35,0,NA
18,2/5/11,11.4015033,36,0,NA
19,2/5/11,11.3590986,36,0,NA
43,2/5/11,10.07279594,36,0,NA
24,2/5/11,11.13887054,36,0,NA
21,2/5/11,11.27276583,36,0,NA
31,2/5/11,10.79944888,36,0,NA
60,2/5/11,8.246646246,36,0,NA
61,2/5/11,8.072975205,36,0,NA
62,2/5/11,7.885609603,36,0,NA
57,2/5/11,8.700862208,36,0,NA
56,2/5/11,8.833971938,36,1,8.833971938
59,2/5/11,8.408290556,36,0,NA
55,2/5/11,8.959494508,36,0,NA
53,2/5/11,9.190663761,36,1,9.190663761
64,2/5/11,7.461273407,36,1,7.461273407
65,2/5/11,7.218757322,36,0,NA
68,2/5/11,6.318402192,36,0,NA
42,2/5/11,10.143553,36,0,NA
48,2/5/11,9.677902389,36,0,NA
22,2/5/11,11.22876124,36,0,NA
23,2/5/11,11.18414383,36,0,NA
33,2/5/11,10.69349707,36,0,NA
34,2/5/11,10.63868173,36,0,NA
16,2/5/11,11.48496858,36,0,NA
35,2/5/11,10.58253052,36,0,NA
36,2/5/11,10.52495362,36,0,NA
29,2/5/11,10.90099011,36,0,NA
39,2/5/11,10.34266269,36,0,NA
38,2/5/11,10.40512827,36,0,NA
37,2/5/11,10.46585431,36,0,NA
30,2/5/11,10.85073614,36,0,NA
32,2/5/11,10.74706013,36,0,NA
18,2/6/11,11.41554032,37,0,NA
19,2/6/11,11.37399059,37,0,NA
43,2/6/11,10.11454334,37,0,NA
24,2/6/11,11.15822818,37,0,NA
21,2/6/11,11.28940321,37,0,NA
31,2/6/11,10.82578282,37,0,NA
60,2/6/11,8.3317217,37,0,NA
61,2/6/11,8.162675842,37,1,8.162675842
62,2/6/11,7.980432187,37,0,NA
57,2/6/11,8.774337204,37,0,NA
56,2/6/11,8.904169375,37,0,NA
59,2/6/11,8.489159318,37,0,NA
55,2/6/11,9.026646904,37,0,NA
53,2/6/11,9.252316445,37,1,9.252316445
64,2/6/11,7.568263562,37,0,NA
65,2/6/11,7.333101677,37,0,NA
68,2/6/11,6.463273011,37,0,NA
42,2/6/11,10.18376604,37,0,NA
48,2/6/11,9.728370351,37,0,NA
22,2/6/11,11.2462908,37,0,NA
23,2/6/11,11.20257981,37,0,NA
33,2/6/11,10.72203489,37,0,NA
34,2/6/11,10.66836506,37,0,NA
16,2/6/11,11.49732703,37,0,NA
35,2/6/11,10.61339118,37,0,NA
36,2/6/11,10.55702569,37,0,NA
29,2/6/11,10.92522409,37,0,NA
39,2/6/11,10.37859959,37,0,NA
38,2/6/11,10.43973563,37,0,NA
37,2/6/11,10.49917438,37,0,NA
30,2/6/11,10.87600797,37,0,NA
32,2/6/11,10.77448214,37,1,10.77448214
18,2/7/11,11.42974623,38,0,NA
19,2/7/11,11.38906128,38,0,NA
43,2/7/11,10.15673496,38,0,NA
24,2/7/11,11.17781483,38,0,NA
21,2/7/11,11.30623916,38,0,NA
31,2/7/11,10.85242048,38,0,NA
60,2/7/11,8.417320017,38,1,8.417320017
61,2/7/11,8.252869097,38,1,8.252869097
62,2/7/11,8.07570317,38,0,NA
57,2/7/11,8.848373514,38,0,NA
56,2/7/11,8.974930026,38,0,NA
59,2/7/11,8.570570861,38,0,NA
55,2/7/11,9.094361003,38,0,NA
53,2/7/11,9.314520545,38,1,9.314520545
64,2/7/11,7.675548475,38,1,7.675548475
65,2/7/11,7.447612195,38,0,NA
68,2/7/11,6.607447972,38,0,NA
42,2/7/11,10.22441119,38,0,NA
48,2/7/11,9.779341694,38,1,9.779341694
22,2/7/11,11.26402899,38,0,NA
23,2/7/11,11.22123456,38,0,NA
33,2/7/11,10.7508988,38,0,NA
34,2/7/11,10.69838585,38,0,NA
16,2/7/11,11.50983498,38,0,NA
35,2/7/11,10.64460078,38,0,NA
36,2/7/11,10.58945831,38,0,NA
29,2/7/11,10.94973987,38,0,NA
39,2/7/11,10.41493246,38,0,NA
38,2/7/11,10.47472706,38,0,NA
37,2/7/11,10.53286671,38,0,NA
30,2/7/11,10.9015725,38,0,NA
32,2/7/11,10.80221898,38,0,NA
18,2/8/11,11.44411498,39,0,NA
19,2/8/11,11.40430424,39,0,NA
43,2/8/11,10.19935211,39,0,NA
24,2/8/11,11.19762205,39,0,NA
21,2/8/11,11.32326645,39,0,NA
31,2/8/11,10.87935025,39,0,NA
60,2/8/11,8.503406268,39,0,NA
61,2/8/11,8.343519494,39,0,NA
62,2/8/11,8.171387013,39,0,NA
57,2/8/11,8.922939113,39,0,NA
56,2/8/11,9.046222982,39,0,NA
59,2/8/11,8.652491084,39,0,NA
55,2/8/11,9.162607021,39,0,NA
53,2/8/11,9.377248477,39,1,9.377248477
64,2/8/11,7.783095408,39,1,7.783095408
65,2/8/11,7.562260445,39,0,NA
68,2/8/11,6.750949839,39,0,NA
42,2/8/11,10.26547048,39,0,NA
48,2/8/11,9.830793731,39,0,NA
22,2/8/11,11.28196817,39,0,NA
23,2/8/11,11.24010005,39,0,NA
33,2/8/11,10.7800762,39,0,NA
34,2/8/11,10.72873099,39,0,NA
16,2/8/11,11.52248713,39,0,NA
35,2/8/11,10.67614566,39,0,NA
36,2/8/11,10.62223726,39,0,NA
29,2/8/11,10.97452683,39,0,NA
39,2/8/11,10.45164531,39,0,NA
38,2/8/11,10.51008717,39,0,NA
37,2/8/11,10.56691651,39,0,NA
30,2/8/11,10.92741861,39,0,NA
32,2/8/11,10.83025859,39,0,NA
18,2/9/11,11.45864061,40,0,NA
19,2/9/11,11.41971313,40,0,NA
43,2/9/11,10.24237657,40,0,NA
24,2/9/11,11.21764157,40,0,NA
21,2/9/11,11.34047798,40,0,NA
31,2/9/11,10.90656078,40,0,NA
60,2/9/11,8.589947275,40,0,NA
61,2/9/11,8.43459348,40,0,NA
62,2/9/11,8.267450269,40,0,NA
57,2/9/11,8.998003305,40,0,NA
56,2/9/11,9.118018551,40,0,NA
59,2/9/11,8.734887486,40,0,NA
55,2/9/11,9.231356289,40,0,NA
53,2/9/11,9.440473595,40,1,9.440473595
64,2/9/11,7.890873982,40,0,NA
65,2/9/11,7.677020344,40,0,NA
68,2/9/11,6.893800185,40,0,NA
42,2/9/11,10.30692636,40,0,NA
48,2/9/11,9.88270442,40,0,NA
22,2/9/11,11.30010087,40,0,NA
23,2/9/11,11.25916841,40,0,NA
33,2/9/11,10.80955476,40,0,NA
34,2/9/11,10.75938761,40,0,NA
16,2/9/11,11.53527823,40,0,NA
35,2/9/11,10.70801247,40,0,NA
36,2/9/11,10.65534863,40,0,NA
29,2/9/11,10.99957452,40,0,NA
39,2/9/11,10.48872251,40,0,NA
38,2/9/11,10.54580094,40,0,NA
37,2/9/11,10.6013093,40,0,NA
30,2/9/11,10.95353543,40,0,NA
32,2/9/11,10.8585891,40,0,NA
18,2/10/11,11.47331726,41,0,NA
19,2/10/11,11.43528172,41,0,NA
43,2/10/11,10.28579058,41,0,NA
24,2/10/11,11.23786524,41,0,NA
21,2/10/11,11.35786679,41,0,NA
31,2/10/11,10.93404094,41,0,NA
60,2/10/11,8.676911564,41,1,8.676911564
61,2/10/11,8.52605935,41,0,NA
62,2/10/11,8.363861491,41,0,NA
57,2/10/11,9.073536702,41,0,NA
56,2/10/11,9.19028824,41,0,NA
59,2/10/11,8.817729124,41,0,NA
55,2/10/11,9.300581238,41,0,NA
53,2/10/11,9.504170191,41,1,9.504170191
64,2/10/11,7.998856045,41,0,NA
65,2/10/11,7.791868011,41,1,7.791868011
68,2/10/11,7.036019566,41,0,NA
42,2/10/11,10.34876172,41,0,NA
48,2/10/11,9.935052357,41,0,NA
22,2/10/11,11.31841974,41,0,NA
23,2/10/11,11.27843189,41,0,NA
33,2/10/11,10.8393224,41,0,NA
34,2/10/11,10.79034315,41,0,NA
16,2/10/11,11.54820316,41,0,NA
35,2/10/11,10.7401881,41,0,NA
36,2/10/11,10.68877881,41,0,NA
29,2/10/11,11.02487271,41,0,NA
39,2/10/11,10.52614878,41,0,NA
38,2/10/11,10.58185365,41,0,NA
37,2/10/11,10.63603095,41,0,NA
30,2/10/11,10.97991228,41,0,NA
32,2/10/11,10.88719892,41,0,NA
18,2/11/11,11.48813918,42,0,NA
19,2/11/11,11.45100392,42,0,NA
43,2/11/11,10.32957685,42,0,NA
24,2/11/11,11.25828509,42,0,NA
21,2/11/11,11.37542605,42,0,NA
31,2/11/11,10.96177983,42,0,NA
60,2/11/11,8.764269308,42,0,NA
61,2/11/11,8.617887188,42,0,NA
62,2/11/11,8.460591155,42,0,NA
57,2/11/11,9.149511195,42,0,NA
56,2/11/11,9.263004734,42,1,9.263004734
59,2/11/11,8.900986572,42,0,NA
55,2/11/11,9.370255386,42,0,NA
53,2/11/11,9.568313482,42,1,9.568313482
64,2/11/11,8.107015554,42,0,NA
65,2/11/11,7.906781631,42,0,NA
68,2/11/11,7.177627673,42,0,NA
42,2/11/11,10.39095991,42,0,NA
48,2/11/11,9.987816787,42,0,NA
22,2/11/11,11.33691756,42,0,NA
23,2/11/11,11.2978829,42,0,NA
33,2/11/11,10.86936728,42,0,NA
34,2/11/11,10.8215853,42,0,NA
16,2/11/11,11.56125686,42,0,NA
35,2/11/11,10.77265977,42,0,NA
36,2/11/11,10.72251451,42,1,10.72251451
29,2/11/11,11.0504114,42,0,NA
39,2/11/11,10.56390922,42,0,NA
38,2/11/11,10.61823094,42,0,NA
37,2/11/11,10.67106764,42,0,NA
30,2/11/11,11.00653869,42,0,NA
32,2/11/11,10.91607669,42,0,NA
18,2/12/11,11.50310073,43,0,NA
19,2/12/11,11.46687374,43,0,NA
43,2/12/11,10.37371854,43,0,NA
24,2/12/11,11.27889331,43,0,NA
21,2/12/11,11.39314904,43,0,NA
31,2/12/11,10.98976678,43,0,NA
60,2/12/11,8.851992272,43,1,8.851992272
61,2/12/11,8.710048793,43,0,NA
62,2/12/11,8.557611574,43,0,NA
57,2/12/11,9.22589993,43,0,NA
56,2/12/11,9.336141875,43,0,NA
59,2/12/11,8.984631875,43,0,NA
55,2/12/11,9.440353321,43,0,NA
53,2/12/11,9.632879604,43,1,9.632879604
64,2/12/11,8.215328459,43,0,NA
65,2/12/11,8.021741331,43,0,NA
68,2/12/11,7.318643458,43,0,NA
42,2/12/11,10.43350469,43,0,NA
48,2/12/11,10.0409776,43,0,NA
22,2/12/11,11.35558727,43,0,NA
23,2/12/11,11.31751401,43,0,NA
33,2/12/11,10.89967786,43,0,NA
34,2/12/11,10.85310205,43,0,NA
16,2/12/11,11.57443438,43,0,NA
35,2/12/11,10.80541498,43,0,NA
36,2/12/11,10.75654273,43,0,NA
29,2/12/11,11.07618077,43,0,NA
39,2/12/11,10.60198928,43,0,NA
38,2/12/11,10.65491883,43,0,NA
37,2/12/11,10.70640587,43,0,NA
30,2/12/11,11.03340445,43,0,NA
32,2/12/11,10.94521132,43,0,NA
18,2/13/11,11.5181964,44,0,NA
19,2/13/11,11.4828853,44,0,NA
43,2/13/11,10.41819931,44,0,NA
24,2/13/11,11.29968225,44,0,NA
21,2/13/11,11.41102922,44,0,NA
31,2/13/11,11.01799138,44,0,NA
60,2/13/11,8.94005376,44,0,NA
61,2/13/11,8.802517615,44,0,NA
62,2/13/11,8.65489682,44,1,8.65489682
57,2/13/11,9.302677273,44,0,NA
56,2/13/11,9.409674637,44,1,9.409674637
59,2/13/11,9.068638506,44,0,NA
55,2/13/11,9.510850678,44,0,NA
53,2/13/11,9.697845595,44,1,9.697845595
64,2/13/11,8.323772592,44,1,8.323772592
65,2/13/11,8.136729059,44,0,NA
68,2/13/11,7.459085245,44,0,NA
42,2/13/11,10.47638027,44,0,NA
48,2/13/11,10.09451532,44,0,NA
22,2/13/11,11.37442195,44,0,NA
23,2/13/11,11.33731794,44,0,NA
33,2/13/11,10.93024285,44,0,NA
34,2/13/11,10.88488165,44,0,NA
16,2/13/11,11.58773088,44,0,NA
35,2/13/11,10.83844153,44,0,NA
36,2/13/11,10.79085082,44,0,NA
29,2/13/11,11.10217124,44,0,NA
39,2/13/11,10.64037482,44,0,NA
38,2/13/11,10.69190365,44,0,NA
37,2/13/11,10.7420325,44,0,NA
30,2/13/11,11.06049955,44,0,NA
32,2/13/11,10.97459195,44,0,NA
18,2/14/11,11.53342077,45,0,NA
19,2/14/11,11.49903288,45,0,NA
43,2/14/11,10.46300327,45,0,NA
24,2/14/11,11.32064443,45,0,NA
21,2/14/11,11.42906015,45,0,NA
31,2/14/11,11.04644346,45,0,NA
60,2/14/11,9.028428556,45,0,NA
61,2/14/11,8.895268689,45,0,NA
62,2/14/11,8.752422643,45,1,8.752422643
57,2/14/11,9.379818783,45,0,NA
56,2/14/11,9.483579099,45,0,NA
59,2/14/11,9.152981316,45,0,NA
55,2/14/11,9.581724119,45,0,NA
