"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"188",-0.452771902480705,0.207291653555962,-0.685388754180832,0.648679499876967,-0.655430693508101,-0.221971500655563,-0.0391341594159242,0.0500659425813673
"189",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"190",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"191",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"192",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"193",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"194",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"195",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"196",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"197",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"198",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"199",0.458885729937127,0.170960604753275,-0.624856280563345,0.7581373448997,0.404331391180239,-0.134629749057376,-0.0864953452865904,0.026488561243803
"200",-0.136386323967826,0.116635725000378,-1.09310735287683,0.228468927726452,-0.494906197282269,-0.223763554117544,0.0149511258564953,0.0359187134696203
"201",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"202",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"203",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"204",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"205",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"206",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"207",1.54072242445737,-0.846559427098403,0.652284798305364,0.301224993965992,-1.15801971565484,-0.124010974647502,0.0594569796103765,0.00675932566073196
"208",-0.464942017728844,0.153625220060565,-0.983319574036829,0.583149982885832,-0.356890719420585,-0.0402340880349105,0.101212710299432,0.0114162292960863
"209",0.183906440094497,0.122704621210721,-0.848036567487036,0.406078189253364,-0.406719736129366,0.00508155155894141,0.0237708830744532,0.00321608486292039
"210",0.0538041407806913,-0.00502534334574358,-0.997474519699419,0.294219292850615,-0.110452510295536,-0.243887994974688,-0.00701709198598548,-0.00486873475173546
"211",0.225329996268427,0.0485803945348401,-0.986327215773726,0.37986882693029,-0.397674739897396,-0.0643681353920797,-0.0306549209833348,0.0270885034898626
"212",-0.0365463554940604,0.094444249675621,-0.767300568957421,0.54238575744447,-0.185427688419635,-0.233589896976772,-0.0574774617311993,0.00566663182430181
"213",0.14533048802441,0.109857836486912,-0.84422991123048,0.446744025471249,-0.153835247241434,-0.223624175155749,-0.0660776428525816,0.00783992947371919
"214",0.358366458665481,-0.103302083319372,-1.04126985057024,0.0689132910233372,-0.117539579753856,-0.215521190379338,-0.033309646210877,-0.00166460114206834
"215",-0.126234499087455,0.0503807967017148,-1.27295841976023,0.186448920744279,-0.278032074876425,-0.0395924919009485,0.127367708935375,-0.000121336649683646
"216",0.469352965735567,0.174428294851422,-1.24746460728821,0.193651724391332,0.0487076989605898,-0.222472685432716,-0.0183147091959967,-0.00102588699775905
"217",-0.0825736923995512,-0.231930583822257,-1.53528601497489,-0.0627871030910987,-0.275809353645785,-0.111556171909305,0.160116497932133,-0.00209656820815807
"218",0.198044644447011,-0.000259853644940619,-1.19483240989194,0.235239817012532,0.213688051834232,-0.246585013837582,0.00341388115552693,-0.0245860032341892
"219",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"220",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"221",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"222",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"223",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"224",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"225",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"226",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"227",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"228",1.45386894213517,-1.03118756678516,-0.117027689039364,0.0562842697497019,0.3085689316884,-0.200012509775996,-0.0719886476510301,-0.00324811556484164
"229",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"230",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"231",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"232",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"233",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"234",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"235",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"236",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"237",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"238",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"239",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"240",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"241",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"242",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"243",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"244",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"245",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"246",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"247",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"248",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"249",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"250",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"251",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"252",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"253",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"254",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"255",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"256",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"257",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"258",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"259",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"260",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"261",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"262",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"263",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"264",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"265",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"266",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"267",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"268",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"269",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"270",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"271",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"272",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"273",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"274",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"275",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"276",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"277",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"278",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"279",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"280",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"281",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"282",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"283",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"284",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"285",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"286",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"287",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"288",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"289",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"290",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"291",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"292",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"293",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"294",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"295",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"296",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"297",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"298",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"299",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"300",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"301",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"302",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"303",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"304",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"305",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"306",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"307",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"308",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"309",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"310",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"311",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"312",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"313",1.70442737233826,-0.857051422298083,-0.643062613187896,-0.210780150629369,0.138148581552334,0.128621507630087,0.0927216437024101,0.0123381990529335
"314",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"315",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"316",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"317",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"318",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"319",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"320",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"321",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"322",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"323",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"324",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"325",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"326",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"327",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"328",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"329",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"330",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"331",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"332",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"333",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"334",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"335",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"336",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"337",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"338",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"339",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"340",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"341",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"342",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"343",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"344",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"345",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"346",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"347",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"348",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"349",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"350",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"351",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"352",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"353",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"354",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"355",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"356",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"357",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"358",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"359",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"360",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"361",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"362",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"363",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"364",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"365",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"366",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"367",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"368",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"369",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"370",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"371",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"372",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"373",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"374",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"375",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"376",2.34383601962582,-2.01363846917451,0.486715934827659,-0.432333914322307,0.110590680541285,-0.166977603377758,-0.0200286061151402,0.000925272083015334
"377",2.21511369802002,-0.242042541149202,0.356205468948116,1.19634017459205,-0.23796178965856,-0.10352551407134,0.0432720017302372,0.149578134037177
"378",2.21511369802002,-0.242042541149202,0.356205468948116,1.19634017459205,-0.23796178965856,-0.10352551407134,0.0432720017302372,0.149578134037177
"379",2.21511369802002,-0.242042541149202,0.356205468948116,1.19634017459205,-0.23796178965856,-0.10352551407134,0.0432720017302372,0.149578134037177
